epoch,step,key,occurrence,reward,response_length
0,101,math_dapo|25a7a76b-3816-4fcd-8a4b-21d967be6813,1,-1.0,2738.0
0,101,math_dapo|61efd0a2-608a-4a16-9578-617338fc5d92,0,-1.0,631.0
0,101,math_dapo|7750bd86-9e6b-41e0-96d8-a836998a9afd,0,-1.0,186.0
0,101,math_dapo|8ef258d5-49f9-4f21-9adc-6980c0f43e68,0,-1.0,936.0
0,101,math_dapo|d4a0489f-1b6d-47a7-8eab-5515335226fc,0,-1.0,608.0
0,101,math_dapo|f6699774-e880-4bae-9945-ba2828f069ef,0,-1.0,625.0
0,101,math_dapo|f6699774-e880-4bae-9945-ba2828f069ef,1,1.0,476.0
0,101,math_dapo|335505db-3866-412c-9d68-f509a9b19ff9,0,-1.0,322.0
0,101,math_dapo|4b1e9283-aefd-4b6b-a918-bf9bc4c099bc,0,-1.0,670.0
0,101,math_dapo|db7fdc76-c57f-4512-8241-9303a5a74c98,0,-1.025390625,4200.0
0,101,math_dapo|c762887e-5f0f-46e1-98e6-50f29a3c9c35,0,-1.0,1042.0
0,101,math_dapo|83946cea-9679-45fa-9bfd-b58334a2a339,0,-1.0,139.0
0,101,math_dapo|7952579d-de7a-455c-b334-86da1c0b6c6f,0,-1.0,1082.0
0,101,math_dapo|ab1bf6f8-89da-4d1b-b2ce-39a7d1410a5b,0,-1.0,158.0
0,101,math_dapo|56a128ca-0037-44d7-9d4e-0e7cb02989fa,0,-1.0,545.0
0,101,math_dapo|56a128ca-0037-44d7-9d4e-0e7cb02989fa,1,-1.0,774.0
0,101,math_dapo|b1e9f2a1-0821-41c8-a49d-ead0c60cfc56,0,-1.0,693.0
0,101,math_dapo|b1e9f2a1-0821-41c8-a49d-ead0c60cfc56,1,-1.0,768.0
0,101,math_dapo|b1e9f2a1-0821-41c8-a49d-ead0c60cfc56,2,-1.0,778.0
0,101,math_dapo|59bb30f3-c0ed-47c0-b688-1f371e9d1377,0,-1.0,1068.0
0,101,math_dapo|59bb30f3-c0ed-47c0-b688-1f371e9d1377,1,-1.0,1646.0
0,101,math_dapo|59bb30f3-c0ed-47c0-b688-1f371e9d1377,2,-1.0,2039.0
0,101,math_dapo|59bb30f3-c0ed-47c0-b688-1f371e9d1377,3,-1.0,745.0
0,101,math_dapo|73748ac1-7072-4bf5-a384-0fcd57f9bd4f,0,-1.0,59.0
0,101,math_dapo|206afd86-5d98-40a9-b99d-688cb7979e2b,0,-1.0,505.0
0,101,math_dapo|03d18038-1812-4d0e-a7f8-0fd63bdfe260,0,-1.0,1095.0
0,101,math_dapo|329de20b-e515-40d0-807b-db5e4b4c4f66,0,-1.0,1156.0
0,101,math_dapo|96123bc1-0bfe-4251-b196-f175130d1a8e,0,-1.0,833.0
0,101,math_dapo|c339554c-e07f-4fd3-896b-75aad1dfacd1,0,-1.0,372.0
0,101,math_dapo|6b7819cb-989a-47ba-8aaf-f6735bca8dac,0,-1.0,1605.0
0,101,math_dapo|97ebef54-595d-44fe-8d48-554849cfd679,0,-1.0,399.0
0,101,math_dapo|821d108c-819c-43c6-aa35-d551f376e863,0,-1.0,817.0
0,101,math_dapo|ebcbd2d0-3c53-41e8-81c7-e1fa196259e8,0,-1.0,1009.0
0,101,math_dapo|ff4e529c-e361-4774-a741-f8aa8b0071fe,0,-1.0,2261.0
0,101,math_dapo|2c9b111d-e5b7-4a31-b149-e4ebaab70223,0,-1.0,477.0
0,101,math_dapo|ea9ca4f1-ca12-4294-ae3b-0e6bea4da053,0,-1.0,2522.0
0,101,math_dapo|7af04673-c122-45e4-ac4f-014225359727,0,-1.0,499.0
0,101,math_dapo|7af04673-c122-45e4-ac4f-014225359727,1,-1.0,321.0
0,101,math_dapo|7af04673-c122-45e4-ac4f-014225359727,2,-1.0,788.0
0,101,math_dapo|58f4fd07-6c7e-48b5-9319-81e1937de639,0,-1.0,1196.0
0,101,math_dapo|f9c419d6-e04a-4c7d-b5fd-2334887ab854,0,-1.0,561.0
0,101,math_dapo|84727e0c-e5ae-4726-bee9-67cac43a6d62,0,-1.0,1198.0
0,101,math_dapo|84727e0c-e5ae-4726-bee9-67cac43a6d62,1,-1.0,424.0
0,101,math_dapo|2f07db29-c7ab-43f1-83f5-c8220d01f58b,0,-1.0,899.0
0,101,math_dapo|2a079232-0f49-46b8-8c35-afe1fab107b7,0,-1.0,820.0
0,101,math_dapo|2a079232-0f49-46b8-8c35-afe1fab107b7,1,-1.0,869.0
0,101,math_dapo|400f8b70-c2ee-4b9e-b88e-0fad20df780d,0,-1.0,2962.0
0,101,math_dapo|56915758-6de7-4326-b0ec-1657bbccfe75,0,-1.0,441.0
0,101,math_dapo|56915758-6de7-4326-b0ec-1657bbccfe75,1,-1.0,357.0
0,101,math_dapo|03810ad5-4874-45e1-aed7-0494786cc97a,0,-1.0,1856.0
0,101,math_dapo|03810ad5-4874-45e1-aed7-0494786cc97a,1,-1.0,1357.0
